0/alpha,0/cost_critic/cost_batch,0/cost_critic/cost_batch_max,0/cpq_alpha,0/loss/actor,0/loss/alpha,0/loss/conservative_c,0/loss/cpq_alpha,0/loss/critic1,0/loss/critic2,0/loss/critic_c,0/loss/origin_critic_c,1/alpha,1/cost_critic/cost_batch,1/cost_critic/cost_batch_max,1/cpq_alpha,1/loss/actor,1/loss/alpha,1/loss/conservative_c,1/loss/cpq_alpha,1/loss/critic1,1/loss/critic2,1/loss/critic_c,1/loss/origin_critic_c,2/alpha,2/cost_critic/cost_batch,2/cost_critic/cost_batch_max,2/cpq_alpha,2/loss/actor,2/loss/alpha,2/loss/conservative_c,2/loss/cpq_alpha,2/loss/critic1,2/loss/critic2,2/loss/critic_c,2/loss/origin_critic_c,eval/episode_cost_0,eval/episode_cost_1,eval/episode_cost_2,eval/episode_cost_mean,eval/episode_length_0,eval/episode_length_1,eval/episode_length_2,eval/episode_reward_0,eval/episode_reward_1,eval/episode_reward_2,eval/episode_reward_mean,timestep
0.06088225129619253,3.0695317711830055,72.95699563980118,148.4131622314453,-191.34556607055688,-0.03528652616031454,-5128.69950781249,-5128.69950781249,143.1373972091674,142.9855114288325,5129.583265136715,0.8837527305185778,0.06087869048863644,11.879780660629269,73.88128963470442,148.4131622314453,-82.48537453460692,-2.7735926120430223,-3863.570674804688,-3863.570674804688,79.24768650436384,77.60349651718145,3865.1760576171937,1.605384617507458,0.060875024516135454,13.121287654876705,73.10575770187384,148.4131622314453,-73.65683386230488,-2.1938413923345497,-3775.6981679687487,-3775.6981679687487,73.5358736763,73.43808208847035,3777.6970302734403,1.9988626149892792,3.9,7.7,12.3,7.966666666666666,279.8,277.5,279.8,867.3646542820904,660.0014778385707,479.890878266004,669.0856701288884,11000
0.05287986343726517,2.927283131837847,70.11095964813231,148.4131622314453,-198.38430532836924,1.0498967168852673,-5149.689356933592,-5149.689356933592,147.22400350952148,147.13257882690405,5150.498008789074,0.8086523471325648,0.05287787463888533,11.83623288536072,74.13622335052497,148.4131622314453,-84.37927349853527,-1.8804272308610392,-3872.542523193358,-3872.542523193358,83.48575383377089,81.58446235275258,3874.1106081543007,1.5680840107798568,0.052875712532549995,12.422217431068459,73.95913449478141,148.4131622314453,-77.41225143432604,-1.4544083423577252,-3857.028274414059,-3857.028274414059,75.34825090408319,75.09612099456797,3858.904632324216,1.8763565178513535,0.0,29.6,81.2,36.93333333333334,300.0,253.2,228.0,1253.743750191771,549.6380691271277,175.751016635723,659.7109453182072,12000
0.04840750340744856,2.817808688879018,69.38955866241456,148.4131622314453,-204.2949567565917,1.4947647085506475,-5166.044590820301,-5166.044590820301,146.02471752166716,145.08015823364278,5166.7868886718725,0.7422980589568603,0.04840631066635253,12.023549217224124,75.56259358596805,148.4131622314453,-84.72478760528577,-1.6539374062158136,-3844.8276916503846,-3844.8276916503846,84.4921268730164,83.10328131866456,3846.377836181636,1.55014317035675,0.048404937610030285,12.137386535644541,74.56833244323734,148.4131622314453,-80.12978495025637,-1.1643795555308454,-3887.147092529297,-3887.147092529297,75.90889008712773,75.57597483444239,3889.0128088378888,1.8657165073752393,0.1,8.3,0.3,2.9000000000000004,298.3,300.0,239.2,1393.9016358800702,747.0442933216833,380.6487393660828,840.5315561892788,13000
0.04565299126505859,2.7328212642669714,67.69410047531136,148.4131622314453,-209.24566708374047,1.6269812717325975,-5177.934204589856,-5177.934204589856,149.4838827743523,148.23058547973653,5178.692426757822,0.7582159765511743,0.0456521336436271,12.317028080940226,77.24196003723148,148.4131622314453,-84.49382754516598,-1.6030801967903945,-3807.869738525393,-3807.869738525393,82.92795864486688,82.0323261680602,3809.3676940918017,1.4979558978080736,0.04565111814066774,12.140093693733208,75.31710789489749,148.4131622314453,-82.20090650176991,-0.9937063824199136,-3874.4318098144563,-3874.4318098144563,75.83133238601683,75.63596143722549,3876.097331542966,1.6655200308561335,5.3,14.1,0.0,6.466666666666666,290.8,300.0,300.0,1177.5924243011207,747.2156159764573,568.1906956807959,830.9995786527912,14000
0.043503315206617224,2.669882828235626,68.18437214660632,148.4131622314453,-212.9106308898921,1.7103773619607063,-5186.821550781234,-5186.821550781234,149.58895459747293,148.32399951171863,5187.5431254882815,0.7215750273764124,0.043502644024789455,12.610780554771402,79.3474629707337,148.4131622314453,-84.12717352294933,-1.6505988663770272,-3770.434179443361,-3770.434179443361,80.83937709045416,79.94161910247792,3771.8707578125013,1.4365840048789986,0.04350184641778479,12.411495765686013,78.41070681762703,148.4131622314453,-83.72997339630125,-0.824405001658946,-3843.414264648434,-3843.414264648434,76.86455428314189,76.77684107208262,3845.0160852050767,1.6018192902207409,4.5,1.6,2.7,2.9333333333333336,300.0,278.1,279.6,1319.9677894019078,592.3387783298957,619.5918717752483,843.9661465023506,15000
0.042025157347321485,2.5893890318870505,69.50860739517205,148.4131622314453,-216.0910336456298,1.8793464430086284,-5198.674714355463,-5198.674714355463,152.4881413879394,151.37038873290967,5199.3752563476555,0.7005470029711734,0.04202462918683886,12.913758601188677,81.53514052200327,148.4131622314453,-83.68297051239017,-1.6855280870348235,-3730.2974924316436,-3730.2974924316436,79.99676508331302,79.2478018684386,3731.734353027341,1.4368617888092998,0.0420239745229483,12.686398951530474,81.24440922164932,148.4131622314453,-84.76158907318123,-0.8016064737048011,-3806.9264631347664,-3806.9264631347664,77.76516350936912,76.73859432220476,3808.4626235351607,1.5361575143337265,0.4,5.7,24.2,10.1,263.4,300.0,279.3,961.6213164596962,678.1567963599953,561.8832827106718,733.8871318434544,16000
0.040692533396184415,2.488120585680003,73.0460289001464,148.4131622314453,-218.6850739288329,1.8673325901515805,-5212.074698730467,-5212.074698730467,152.8137478942873,151.4973272323609,5212.8149345703005,0.7402389905601746,0.040692052822560026,13.110801402092,84.2492353782652,148.4131622314453,-83.36380786132806,-1.6352051627077155,-3703.763392822272,-3703.763392822272,80.13732336425765,78.91889689636221,3705.193296875,1.4299060727953883,0.04069144692644468,12.883390646934535,86.29596855545034,148.4131622314453,-85.74202437591565,-0.7729985909722754,-3778.648664794927,-3778.648664794927,77.64508401489263,76.05638243103037,3780.192422119144,1.5437605788707742,0.0,10.1,1.8,3.966666666666667,300.0,288.6,245.1,1314.270008165138,721.6635040688388,588.2471586536401,874.7268902958723,17000
0.039650119476020325,2.383710781455045,72.97413274383547,148.4131622314453,-220.99802639770542,1.9661247463971414,-5226.397447753905,-5226.397447753905,155.7327696609494,154.22533142089884,5227.140564941417,0.7431079346984623,0.03964972558990116,13.211752911567675,86.06175090408338,148.4131622314453,-82.78107751464844,-1.7714986412338944,-3691.006256347658,-3691.006256347658,77.26144064331056,76.87835986709585,3692.483319091799,1.4770612469315523,0.03964924141392105,12.952220623016345,90.96903367996215,148.4131622314453,-86.90783119201639,-0.5944851105883723,-3768.644797851569,-3768.644797851569,80.39239209365827,79.03446446228047,3770.16874584962,1.5239483488500127,1.1,2.6,29.4,11.033333333333333,300.0,300.0,300.0,1347.77968709368,743.3832576482275,614.0768132067152,901.7465859828741,18000
0.038976505350321496,2.3240539008378938,74.48531507110592,148.4131622314453,-223.0389674072262,1.8280994465760876,-5234.407939453122,-5234.407939453122,155.42821498870873,153.62491888427732,5235.184029296882,0.7760919487476349,0.038976170163601484,13.255039226531986,88.24122049713151,148.4131622314453,-82.7923370513917,-1.7155658044591557,-3687.196782958981,-3687.196782958981,79.62411155319192,78.13898620605477,3688.6799394531245,1.4831567685604043,0.03897577466070659,12.873941939353932,94.95658898162844,148.4131622314453,-88.0764349517822,-0.42765212896838867,-3778.4905319824165,-3778.4905319824165,80.83188134002681,79.80636537933368,3779.949628906245,1.4590957947969407,0.3,6.9,4.8,4.0,272.2,284.7,255.4,1186.7555285728508,626.0415454059096,618.5955008716232,810.4641916167944,19000
0.03836492818966506,2.2414943014383297,75.9096127548218,148.4131622314453,-224.82695344543473,1.8279516998045169,-5245.490766113273,-5245.490766113273,154.576440460205,152.58758423614512,5246.207278808583,0.7165128207653763,0.03836471924558285,13.046727468490646,89.21537780761697,148.4131622314453,-83.33559301757843,-1.7162275571115324,-3715.26369018555,-3715.26369018555,78.34733809280385,77.4015958518981,3716.7580065917987,1.4943198658823986,0.038364479307085406,12.699695882797256,99.77552517700204,148.4131622314453,-89.2285417098999,-0.23559982028976084,-3800.551389648431,-3800.551389648431,81.68984751510642,80.97283991622947,3802.0385864257846,1.487199050366881,0.0,62.0,1.4,21.133333333333333,300.0,300.0,266.6,1364.5398626272322,636.1529340574938,673.9405810781184,891.5444592542814,20000
